order_line_id,order_id,order_date,customer_id,customer_segment,product_id,product_name,category,region,sales_channel,quantity,unit_price,unit_cost,discount_amount,revenue,cost,campaign,marketing_spend
LINE-0000141,ORD-000097,2024-01-22,CUST-0023,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,West,Web,1,48.00,20.00,1.92,46.08,20.00,Email Retention,1.13
LINE-0000142,ORD-000098,2024-01-23,CUST-0028,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,East,Web,3,118.00,58.00,14.16,339.84,174.00,Email Retention,10.81
LINE-0000143,ORD-000098,2024-01-23,CUST-0028,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,7.92,80.08,42.00,Email Retention,0.00
LINE-0000144,ORD-000099,2024-01-23,CUST-0046,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,Central,Web,1,74.00,34.00,1.48,72.52,34.00,Paid Social,29.01
LINE-0000145,ORD-000099,2024-01-23,CUST-0046,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Web,2,62.00,31.00,2.48,121.52,62.00,Paid Social,0.00
LINE-0000146,ORD-000100,2024-01-23,CUST-0019,,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,Central,Web,1,82.00,38.00,3.28,78.72,38.00,Email Retention,1.89
LINE-0000147,ORD-000101,2024-01-23,CUST-0914,New,PROD-HOM-001,Linen Throw Set,Home,Central,Retail Pop-up,1,88.00,42.00,0.00,88.00,42.00,Community Referral,2.78
LINE-0000148,ORD-000102,2024-01-23,CUST-0168,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Marketplace,1,54.00,25.00,1.62,52.38,25.00,Sponsored Listings,8.69
LINE-0000149,ORD-000103,2024-01-24,CUST-0393,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Marketplace,2,220.00,197.00,13.20,426.80,394.00,Sponsored Listings,71.79
LINE-0000150,ORD-000104,2024-01-24,CUST-0177,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,East,Marketplace,1,62.00,31.00,1.86,60.14,31.00,Sponsored Listings,10.45
LINE-0000151,ORD-000105,2024-01-24,CUST-0392,Occasional,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Marketplace,1,62.00,31.00,1.86,60.14,31.00,Sponsored Listings,27.67
LINE-0000152,ORD-000105,2024-01-24,CUST-0392,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0000153,ORD-000106,2024-01-24,CUST-0067,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Marketplace,2,118.00,58.00,11.80,224.20,116.00,Marketplace Boost,126.07
LINE-0000154,ORD-000106,2024-01-24,CUST-0067,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,Central,Marketplace,2,64.00,28.00,6.40,121.60,56.00,Marketplace Boost,0.00
LINE-0000155,ORD-000107,2024-01-25,CUST-0340,Occasional,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,2,64.00,28.00,2.56,125.44,56.00,Paid Social,18.96
LINE-0000156,ORD-000108,2024-01-25,CUST-0064,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,East,Retail Pop-up,1,62.00,31.00,0.00,62.00,31.00,Community Referral,7.48
LINE-0000157,ORD-000108,2024-01-25,CUST-0064,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,East,Retail Pop-up,3,64.00,28.00,0.00,192.00,84.00,Community Referral,0.00
LINE-0000158,ORD-000109,2024-01-25,CUST-0218,Loyal,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Web,3,58.00,27.00,0.00,174.00,81.00,Organic Discovery,0.00
LINE-0000159,ORD-000110,2024-01-25,CUST-0554,Occasional,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Marketplace,1,96.00,42.00,4.80,91.20,42.00,Marketplace Boost,30.98
LINE-0000160,ORD-000111,2024-01-26,CUST-0975,New,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,4.40,83.60,42.00,Marketplace Boost,29.60
LINE-0000161,ORD-000112,2024-01-26,CUST-0644,New,PROD-WEL-002,Botanical Bath Set,Wellness,Central,Web,1,64.00,28.00,1.28,62.72,28.00,Paid Social,43.64
LINE-0000162,ORD-000112,2024-01-26,CUST-0644,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,2,88.00,42.00,12.32,163.68,84.00,Paid Social,0.00
LINE-0000163,ORD-000112,2024-01-26,CUST-0644,New,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Web,1,92.00,42.00,1.84,90.16,42.00,Paid Social,0.00
LINE-0000164,ORD-000113,2024-01-26,CUST-0300,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Retail Pop-up,1,54.00,25.00,0.00,54.00,25.00,Community Referral,1.64
LINE-0000165,ORD-000114,2024-01-26,CUST-0075,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,15.33
LINE-0000166,ORD-000115,2024-01-27,CUST-0081,Loyal,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,2.32,55.68,27.00,Email Retention,3.52
LINE-0000167,ORD-000115,2024-01-27,CUST-0081,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,7.92,80.08,42.00,Email Retention,0.00
LINE-0000168,ORD-000116,2024-01-27,CUST-1049,New,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,35.23
LINE-0000169,ORD-000116,2024-01-27,CUST-1049,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,East,Marketplace,1,68.00,30.00,8.84,59.16,30.00,Sponsored Listings,0.00
LINE-0000170,ORD-000116,2024-01-27,CUST-1049,New,PROD-HOM-003,Everyday Candle Trio,Home,East,Marketplace,2,36.00,14.00,9.36,62.64,28.00,Sponsored Listings,0.00
LINE-0000171,ORD-000117,2024-01-27,CUST-0203,Loyal,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Marketplace,1,58.00,27.00,1.74,56.26,27.00,Sponsored Listings,32.60
LINE-0000172,ORD-000117,2024-01-27,CUST-0203,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0000173,ORD-000117,2024-01-27,CUST-0203,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,Central,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,0.00
LINE-0000174,ORD-000118,2024-01-27,CUST-0102,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,2,64.00,28.00,2.56,125.44,56.00,Paid Social,17.75
LINE-0000175,ORD-000119,2024-01-27,CUST-0034,,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Marketplace,1,58.00,27.00,1.74,56.26,27.00,Sponsored Listings,10.20
LINE-0000176,ORD-000120,2024-01-28,CUST-1188,New,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Retail Pop-up,1,220.00,197.00,0.00,220.00,197.00,Community Referral,11.11
LINE-0000177,ORD-000120,2024-01-28,CUST-1188,New,PROD-HOM-002,Stoneware Serving Bowl,Home,East,Retail Pop-up,2,62.00,31.00,0.00,124.00,62.00,Community Referral,0.00
LINE-0000178,ORD-000121,2024-01-28,CUST-0078,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,South,Retail Pop-up,1,48.00,20.00,0.96,47.04,20.00,Local Event,3.87
LINE-0000179,ORD-000122,2024-01-28,CUST-0600,,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Web,1,118.00,58.00,5.90,112.10,58.00,Organic Discovery,0.00
LINE-0000180,ORD-000123,2024-01-28,CUST-0463,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Marketplace,1,118.00,58.00,3.54,114.46,58.00,Sponsored Listings,30.59
LINE-0000181,ORD-000123,2024-01-28,CUST-0463,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,South,Marketplace,1,58.00,27.00,1.74,56.26,27.00,Sponsored Listings,0.00
LINE-0000182,ORD-000124,2024-01-28,CUST-0018,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,2,88.00,42.00,5.28,170.72,84.00,Sponsored Listings,29.19
LINE-0000183,ORD-000125,2024-01-29,CUST-0497,Occasional,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,2,64.00,28.00,2.56,125.44,56.00,Paid Social,26.98
LINE-0000184,ORD-000125,2024-01-29,CUST-0497,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,10.56,77.44,42.00,Paid Social,0.00
LINE-0000185,ORD-000126,2024-01-29,CUST-0132,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,11.47
LINE-0000186,ORD-000127,2024-01-29,CUST-0539,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Web,1,220.00,197.00,11.00,209.00,197.00,Organic Discovery,0.00
LINE-0000187,ORD-000127,2024-01-29,CUST-0539,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,South,Web,1,36.00,14.00,0.00,36.00,14.00,Organic Discovery,0.00
LINE-0000188,ORD-000128,2024-01-29,CUST-0113,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000189,ORD-000129,2024-01-29,CUST-0090,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,36.87
LINE-0000190,ORD-000129,2024-01-29,CUST-0090,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Marketplace,2,62.00,31.00,3.72,120.28,62.00,Sponsored Listings,0.00
LINE-0000191,ORD-000130,2024-01-30,CUST-0218,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Marketplace,2,220.00,197.00,44.00,396.00,394.00,Marketplace Boost,139.67
LINE-0000192,ORD-000131,2024-01-30,CUST-0140,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,23.67
LINE-0000193,ORD-000132,2024-01-30,CUST-0102,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,2,88.00,42.00,8.80,167.20,84.00,Marketplace Boost,52.44
LINE-0000194,ORD-000133,2024-01-30,CUST-0679,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,10.56,77.44,42.00,Paid Social,32.31
LINE-0000195,ORD-000133,2024-01-30,CUST-0679,New,PROD-WEL-002,Botanical Bath Set,Wellness,Central,Web,1,64.00,28.00,1.28,62.72,28.00,Paid Social,0.00
LINE-0000196,ORD-000133,2024-01-30,CUST-0679,New,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Web,1,92.00,42.00,6.44,85.56,42.00,Paid Social,0.00
LINE-0000197,ORD-000134,2024-01-31,CUST-0100,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,73.18
LINE-0000198,ORD-000134,2024-01-31,CUST-0100,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,2,88.00,42.00,5.28,170.72,84.00,Sponsored Listings,0.00
LINE-0000199,ORD-000135,2024-01-31,CUST-0809,New,PROD-WEL-002,Botanical Bath Set,Wellness,West,Marketplace,1,64.00,28.00,5.12,58.88,28.00,Sponsored Listings,26.27
LINE-0000200,ORD-000135,2024-01-31,CUST-0809,New,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0000201,ORD-000136,2024-01-31,CUST-0115,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Web,2,62.00,31.00,0.00,124.00,62.00,Organic Discovery,0.00
LINE-0000202,ORD-000136,2024-01-31,CUST-0115,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Web,1,118.00,58.00,5.90,112.10,58.00,Organic Discovery,0.00
LINE-0000203,ORD-000136,2024-01-31,CUST-0115,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Web,2,82.00,38.00,0.00,164.00,76.00,Organic Discovery,0.00
LINE-0000204,ORD-000137,2024-01-31,CUST-0242,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Marketplace,1,54.00,25.00,1.62,52.38,25.00,Sponsored Listings,8.84
LINE-0000205,ORD-000138,2024-02-01,CUST-0434,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,32.54
LINE-0000206,ORD-000139,2024-02-01,CUST-1031,,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,Central,Marketplace,2,44.00,35.00,2.64,85.36,70.00,Sponsored Listings,21.84
LINE-0000207,ORD-000139,2024-02-01,CUST-1031,,PROD-HOM-003,Everyday Candle Trio,Home,Central,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,0.00
LINE-0000208,ORD-000140,2024-02-01,CUST-0045,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000209,ORD-000141,2024-02-01,CUST-0220,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.20
LINE-0000210,ORD-000142,2024-02-01,CUST-0634,New,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Retail Pop-up,1,118.00,58.00,0.00,118.00,58.00,Community Referral,14.87
LINE-0000211,ORD-000142,2024-02-01,CUST-0634,New,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Retail Pop-up,2,62.00,31.00,0.00,124.00,62.00,Community Referral,0.00
LINE-0000212,ORD-000142,2024-02-01,CUST-0634,New,PROD-HOM-001,Linen Throw Set,Home,West,Retail Pop-up,3,88.00,42.00,0.00,264.00,126.00,Community Referral,0.00
LINE-0000213,ORD-000143,2024-02-02,CUST-0525,Occasional,PROD-HOM-001,Linen Throw Set,Home,South,Retail Pop-up,1,88.00,42.00,0.00,88.00,42.00,Community Referral,5.78
LINE-0000214,ORD-000143,2024-02-02,CUST-0525,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,South,Retail Pop-up,2,58.00,27.00,0.00,116.00,54.00,Community Referral,0.00
LINE-0000215,ORD-000144,2024-02-02,CUST-0089,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.19
LINE-0000216,ORD-000145,2024-02-02,CUST-0142,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Marketplace,1,68.00,30.00,2.04,65.96,30.00,Sponsored Listings,89.35
LINE-0000217,ORD-000145,2024-02-02,CUST-0142,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Marketplace,2,220.00,197.00,13.20,426.80,394.00,Sponsored Listings,0.00
LINE-0000218,ORD-000146,2024-02-02,CUST-0117,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Marketplace,1,220.00,197.00,17.60,202.40,197.00,Sponsored Listings,78.14
LINE-0000219,ORD-000146,2024-02-02,CUST-0117,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0000220,ORD-000146,2024-02-02,CUST-0117,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Marketplace,1,118.00,58.00,3.54,114.46,58.00,Sponsored Listings,0.00
LINE-0000221,ORD-000147,2024-02-02,CUST-0078,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000222,ORD-000147,2024-02-02,CUST-0078,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Web,1,118.00,58.00,0.00,118.00,58.00,Organic Discovery,0.00
LINE-0000223,ORD-000147,2024-02-02,CUST-0078,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Web,1,220.00,197.00,0.00,220.00,197.00,Organic Discovery,0.00
LINE-0000224,ORD-000148,2024-02-03,CUST-0554,Occasional,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0000225,ORD-000149,2024-02-03,CUST-0321,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000226,ORD-000149,2024-02-03,CUST-0321,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,0.00,58.00,27.00,Organic Discovery,0.00
LINE-0000227,ORD-000150,2024-02-03,CUST-0386,Occasional,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Web,1,62.00,31.00,1.24,60.76,31.00,Paid Social,8.10
LINE-0000228,ORD-000151,2024-02-03,CUST-0383,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,2,88.00,42.00,8.80,167.20,84.00,Marketplace Boost,57.55
LINE-0000229,ORD-000152,2024-02-03,CUST-0174,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,5.54
LINE-0000230,ORD-000153,2024-02-03,CUST-0231,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000231,ORD-000154,2024-02-04,CUST-0058,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,45.87
LINE-0000232,ORD-000154,2024-02-04,CUST-0058,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,Central,Marketplace,1,48.00,20.00,1.44,46.56,20.00,Sponsored Listings,0.00
LINE-0000233,ORD-000154,2024-02-04,CUST-0058,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Marketplace,2,62.00,31.00,9.92,114.08,62.00,Sponsored Listings,0.00
LINE-0000234,ORD-000155,2024-02-04,CUST-0056,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,4.38
LINE-0000235,ORD-000156,2024-02-04,CUST-0254,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,68.41
LINE-0000236,ORD-000156,2024-02-04,CUST-0254,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,0.00
LINE-0000237,ORD-000156,2024-02-04,CUST-0254,Occasional,PROD-WEL-003,Yoga Support Bundle,Wellness,West,Web,1,92.00,42.00,6.44,85.56,42.00,Paid Social,0.00
LINE-0000238,ORD-000157,2024-02-04,CUST-0778,New,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000239,ORD-000158,2024-02-04,CUST-0564,Occasional,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,Central,Web,1,82.00,38.00,3.28,78.72,38.00,Email Retention,1.85
LINE-0000240,ORD-000159,2024-02-04,CUST-0346,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,West,Web,1,54.00,25.00,2.16,51.84,25.00,Email Retention,5.59
LINE-0000241,ORD-000159,2024-02-04,CUST-0346,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,0.00
LINE-0000242,ORD-000160,2024-02-05,CUST-0028,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,1,88.00,42.00,4.40,83.60,42.00,Marketplace Boost,147.20
LINE-0000243,ORD-000160,2024-02-05,CUST-0028,Loyal,PROD-OUT-001,Trail Hydration Pack,Outdoor,South,Marketplace,1,74.00,34.00,3.70,70.30,34.00,Marketplace Boost,0.00
LINE-0000244,ORD-000160,2024-02-05,CUST-0028,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,South,Marketplace,3,36.00,14.00,5.40,102.60,42.00,Marketplace Boost,0.00
LINE-0000245,ORD-000160,2024-02-05,CUST-0028,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Marketplace,1,220.00,197.00,22.00,198.00,197.00,Marketplace Boost,0.00
LINE-0000246,ORD-000161,2024-02-05,CUST-0160,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Retail Pop-up,1,118.00,58.00,2.36,115.64,58.00,Local Event,9.71
LINE-0000247,ORD-000162,2024-02-05,CUST-0700,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,10.56,77.44,42.00,Paid Social,20.87
LINE-0000248,ORD-000162,2024-02-05,CUST-0700,New,PROD-WEL-002,Botanical Bath Set,Wellness,Central,Web,1,64.00,28.00,1.28,62.72,28.00,Paid Social,0.00
LINE-0000249,ORD-000163,2024-02-05,CUST-0671,New,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,Central,Web,1,68.00,30.00,6.12,61.88,30.00,Email Retention,1.54
LINE-0000250,ORD-000164,2024-02-06,CUST-0632,New,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,2,220.00,197.00,44.00,396.00,394.00,Email Retention,13.36
LINE-0000251,ORD-000164,2024-02-06,CUST-0632,New,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Web,1,118.00,58.00,4.72,113.28,58.00,Email Retention,0.00
LINE-0000252,ORD-000165,2024-02-06,CUST-0902,New,PROD-WOR-001,Focus Desk Lamp,Workspace,South,Marketplace,2,96.00,42.00,15.36,176.64,84.00,Sponsored Listings,41.02
LINE-0000253,ORD-000165,2024-02-06,CUST-0902,New,PROD-HOM-003,Everyday Candle Trio,Home,South,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,0.00
LINE-0000254,ORD-000166,2024-02-06,CUST-1068,New,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Web,1,220.00,197.00,0.00,220.00,197.00,Organic Discovery,0.00
LINE-0000255,ORD-000166,2024-02-06,CUST-1068,New,PROD-WEL-002,Botanical Bath Set,Wellness,East,Web,1,64.00,28.00,3.20,60.80,28.00,Organic Discovery,0.00
LINE-0000256,ORD-000167,2024-02-06,CUST-0024,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,West,Web,2,92.00,42.00,0.00,184.00,84.00,Organic Discovery,0.00
LINE-0000257,ORD-000167,2024-02-06,CUST-0024,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,2,44.00,35.00,4.40,83.60,70.00,Organic Discovery,0.00
LINE-0000258,ORD-000167,2024-02-06,CUST-0024,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000259,ORD-000168,2024-02-06,CUST-0110,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,1,44.00,35.00,0.00,44.00,35.00,Organic Discovery,0.00
LINE-0000260,ORD-000168,2024-02-06,CUST-0110,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,4.40,83.60,42.00,Organic Discovery,0.00
LINE-0000261,ORD-000169,2024-02-07,CUST-0370,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000262,ORD-000170,2024-02-07,CUST-0677,New,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000263,ORD-000171,2024-02-07,CUST-1178,New,PROD-HOM-003,Everyday Candle Trio,Home,West,Retail Pop-up,1,36.00,14.00,0.72,35.28,14.00,Local Event,2.70
LINE-0000264,ORD-000172,2024-02-07,CUST-0048,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,East,Web,2,92.00,42.00,3.68,180.32,84.00,Paid Social,34.04
LINE-0000265,ORD-000172,2024-02-07,CUST-0048,Loyal,PROD-KIT-002,Glass Meal Prep Set,Kitchen,East,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,0.00
LINE-0000266,ORD-000173,2024-02-08,CUST-0112,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,2.64,85.36,42.00,,58.50
LINE-0000267,ORD-000173,2024-02-08,CUST-0112,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Marketplace,2,82.00,38.00,4.92,159.08,76.00,,0.00
LINE-0000268,ORD-000173,2024-02-08,CUST-0112,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,West,Marketplace,1,54.00,25.00,1.62,52.38,25.00,,0.00
LINE-0000269,ORD-000173,2024-02-08,CUST-0112,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Marketplace,1,44.00,35.00,1.32,42.68,35.00,,0.00
LINE-0000270,ORD-000174,2024-02-08,CUST-0545,Occasional,PROD-WOR-001,Focus Desk Lamp,Workspace,Central,Web,1,96.00,42.00,1.92,94.08,42.00,Paid Social,26.80
LINE-0000271,ORD-000174,2024-02-08,CUST-0545,Occasional,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Web,1,92.00,42.00,1.84,90.16,42.00,Paid Social,0.00
LINE-0000272,ORD-000175,2024-02-08,CUST-0195,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,East,Web,1,92.00,42.00,1.84,90.16,42.00,Paid Social,25.47
LINE-0000273,ORD-000175,2024-02-08,CUST-0195,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,6.16,81.84,42.00,Paid Social,0.00
LINE-0000274,ORD-000176,2024-02-08,CUST-0164,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Retail Pop-up,1,62.00,31.00,4.34,57.66,31.00,Local Event,4.72
LINE-0000275,ORD-000177,2024-02-08,CUST-0063,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.19
LINE-0000276,ORD-000178,2024-02-09,CUST-1091,New,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,1,36.00,14.00,0.00,36.00,14.00,Organic Discovery,0.00
LINE-0000277,ORD-000179,2024-02-09,CUST-0101,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0000278,ORD-000179,2024-02-09,CUST-0101,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Web,1,54.00,25.00,0.00,54.00,25.00,Organic Discovery,0.00
LINE-0000279,ORD-000180,2024-02-09,CUST-0201,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,1,36.00,14.00,3.24,32.76,14.00,,5.61
LINE-0000280,ORD-000180,2024-02-09,CUST-0201,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,2,64.00,28.00,5.12,122.88,56.00,,0.00
LINE-0000281,ORD-000180,2024-02-09,CUST-0201,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Web,1,82.00,38.00,3.28,78.72,38.00,,0.00
